ID,Prediction
20996,Phase 2
119570,Approved
139864,Phase 2
45884,Phase 2
172563,Phase 2
139278,Phase 2
153076,Approved
154800,Phase 2
124750,Phase 1
64297,Phase 2
126290,Phase 3
57457,Phase 2
80441,Phase 2
148755,Investigative
30923,Phase 2
123190,Phase 2
156755,Phase 1/2
32003,Approved
172522,Phase 2
61504,Phase 2
56962,Phase 3
115525,Phase 1
1163,Investigative
127095,Phase 2
75972,Phase 2
33962,Phase 2
170849,Phase 2
158192,Approved
16069,Phase 2
25138,Approved
94522,Phase 2
76960,Phase 2
92592,Approved
46356,Phase 2
117583,Discontinued in Phase 2
77845,Discontinued in Phase 3
136243,Phase 1
187698,Preregistration
145094,Phase 2
48180,Approved
104609,Phase 3
122519,Phase 2
106354,Phase 2
53596,Phase 2
65152,Phase 2
103689,Approved
46003,Phase 2
88545,Phase 1
77616,Phase 2
63563,Discontinued in Phase 3
73675,Phase 2
95161,Phase 2
42417,Phase 2
100092,Phase 2
46659,Phase 2
135223,Phase 2
118412,Discontinued in Phase 2
14428,Phase 2
28833,Investigative
62532,Approved
69109,Phase 1
68108,Phase 1
177485,Phase 2
63384,Investigative
150454,Phase 2
82062,Phase 2
185789,Phase 1
81739,Phase 2
61734,Patented
22719,Approved
55957,Phase 2
24596,Phase 2
11342,Phase 2
133918,Phase 1
104396,Phase 1
77076,Approved
132708,Approved
25262,Phase 2
70176,Phase 2
77070,Phase 2
179769,Phase 2
4747,Phase 1
96522,Phase 2
163507,Phase 2
79112,Phase 2
10817,Phase 1
41653,Phase 1
58838,Phase 3
85828,Phase 3
117869,Phase 2
191769,Terminated
185367,Phase 1/2
115616,Phase 3
151933,Approved
2051,Phase 1/2
6164,Phase 1
133862,Phase 1
41170,Phase 3
164392,Phase 2
7342,Phase 2
104083,Phase 1
101636,Phase 2
44835,Phase 2
191074,Phase 2
75798,Phase 2
173345,Approved
76040,Phase 2
74462,Approved
117573,Phase 2
16818,Phase 2
8290,Approved
94435,Phase 2
94642,Phase 2
128061,Phase 1
123642,Phase 2
92898,Phase 2
78051,Phase 2
9284,Phase 3
191305,Phase 2
37694,Terminated
102653,Phase 2
142774,Phase 3
97125,Phase 2
145261,Phase 3
26516,Phase 1
159284,Phase 2
78627,Investigative
91133,Approved
69541,Phase 1
157039,Phase 2
157421,Phase 2
144981,Approved
73143,Approved
67929,Phase 1
111539,Investigative
20744,Terminated
132486,Approved
190296,Phase 2
106835,Terminated
29177,Phase 3
191642,Phase 2
95952,Investigative
169636,Approved
145667,Phase 1/2
83115,Approved
157074,Phase 2
108403,Phase 2
149258,Phase 2
79305,Phase 2
22443,Phase 2
121404,Phase 2
159864,Phase 2
133904,Phase 1
173165,Phase 2
58123,Phase 2
50800,Approved
124221,Phase 1
30830,Phase 1
187654,Phase 1
94551,Phase 2
7204,Phase 1
20603,Phase 1
38430,Phase 2
20186,Approved
42920,Phase 1
187630,Phase 1
144600,Phase 2
134923,Phase 2
187021,Phase 1
134545,Phase 2
48153,Phase 2
22506,Phase 3
40021,Phase 2
22424,Discontinued in Phase 2
73931,Phase 2
38,Phase 2
121135,Phase 2
144155,Phase 1
105074,Phase 2
10886,Phase 2
151314,BLA submitted
50398,Approved
12774,Phase 1
136618,Phase 2
19366,Phase 1
136188,Phase 1
84631,Phase 2
189220,Phase 2
168715,Phase 2
111251,Investigative
73108,Investigative
52846,Approved
23180,Discontinued in Phase 3
43932,Approved
96103,Phase 2
44151,Phase 2
9386,Phase 2
152532,Phase 1/2
187571,Phase 2
66729,Phase 1
134906,Phase 2
155832,Phase 2
95804,Phase 2
106199,Phase 2
145997,Approved
85416,Approved
73209,Preclinical
191675,Terminated
134875,Phase 2
162221,Phase 2
188899,Phase 2
48226,Phase 2
166054,Phase 1
2353,Phase 2
7283,Phase 1
141829,Approved
161029,Discontinued in Phase 2
135005,Phase 2
126126,Investigative
46589,Investigative
14783,Phase 2
60250,Approved
16331,Phase 2
76527,Phase 2
69375,Approved
42887,Phase 1
108903,Phase 1
44358,Approved
138478,Phase 2
16227,Approved
153294,Phase 3
97964,Phase 3
126384,Phase 3
39628,Phase 3
127431,Phase 2
3458,Discontinued in Phase 2
152074,BLA submitted
178141,Phase 2
6752,Phase 1
140580,Phase 3
95117,Phase 1
41652,Phase 2
89873,Phase 2
43166,Investigative
102807,Phase 3
186368,Phase 2
191937,Phase 2
83079,Approved
167227,Approved
56302,Phase 2
136132,Phase 1
33113,Phase 2
91883,Phase 1
78010,Phase 2
127289,Approved
47207,Phase 2
133422,Approved
4579,Phase 2
73942,Investigative
37206,Phase 2
88030,Discontinued in Phase 2
166752,Phase 2
60032,Phase 2
46191,Phase 2
22235,Phase 1
142961,Approved
52152,Phase 1
87261,Discontinued in Phase 3
32923,Phase 2
21422,Phase 2
37948,Phase 2
43192,Phase 2
117877,Approved
26263,Investigative
153323,Phase 1
181027,Phase 2
156061,Approved
97856,Approved
89337,Phase 2
102213,Phase 2
66643,Phase 2
127563,Phase 2
1332,Approved
55791,Phase 3
174320,Approved
28182,Phase 3
42799,Phase 1
109585,Investigative
44185,Phase 2
29727,Investigative
70110,Phase 3
57538,Patented
94390,Phase 2
55812,Phase 2
73423,Phase 2
16083,Phase 2
42970,Phase 2
168524,Approved
18328,Investigative
55490,Approved
78320,Phase 1
47844,Phase 3
177147,Phase 1/2
182862,Phase 2
86102,Phase 2
17318,Phase 2
15102,Phase 2
124422,Phase 1
138533,Approved
40313,Phase 2
8798,Phase 1
35805,Approved
87785,Discontinued in Phase 2
174363,Approved
177526,Phase 2
117176,Approved
92781,Phase 2
103958,Investigative
3914,Phase 2
157586,Phase 2/3
37649,Phase 1
11524,Phase 2
163267,Approved
24598,Investigative
75597,Phase 2
99246,Phase 2
113131,Preclinical
162340,Phase 3
106787,Phase 2
103099,Phase 2
150893,Approved
157745,Phase 1
3331,Discontinued in Phase 2
124722,Approved
70991,Phase 2
11232,Phase 2
77795,Phase 2
156413,Approved
35969,Terminated
169192,Approved
117916,Phase 2
8184,Approved
62171,Phase 1
121482,Patented
13914,Investigative
1027,Phase 2
22564,Phase 2
96893,Approved
170901,Phase 2
42034,Phase 3
42220,Phase 1
146631,Phase 2
161060,Approved
171802,Phase 2
107597,Phase 2
63284,Investigative
41499,Investigative
178857,Phase 2
184904,Phase 1/2
11520,Phase 1/2
174718,Approved
4325,Phase 1
138926,Phase 2
30916,Approved
30655,Phase 2
61203,Phase 2
127107,Phase 2
13162,Phase 2
178188,Phase 2
68005,Terminated
79902,Phase 1
108244,Terminated
125019,Approved
141890,Phase 1
3806,Approved
11878,Approved
77673,Phase 2
112051,Discontinued in Phase 2
147041,Phase 2
17779,Phase 2
36533,Phase 2
42091,Phase 3
167963,Phase 1
105470,Preclinical
106810,Phase 2
135832,Phase 1/2
148239,Phase 2
71529,Phase 2
165192,Phase 2
73446,Phase 3
132172,Approved
111158,Phase 2
115241,Phase 3
120517,Terminated
1034,Approved
35567,Phase 2
61021,Approved
104853,Discontinued in Phase 3
49727,Phase 2
56618,Phase 2
62632,Approved
92618,Approved
91,Approved
176133,Phase 3
162117,Investigative
62234,Phase 2
94383,Phase 2
50330,Approved
173262,Investigative
100959,Phase 1
174225,Phase 3
135190,Phase 2
39573,Phase 2
28709,Phase 2
59122,Phase 2
183344,Phase 3
84118,Approved
45906,Phase 2
49296,Phase 1
99909,Phase 2
70927,Approved
32832,Phase 2
11966,Approved
159586,Phase 2
180999,Phase 2
191867,Phase 2
154624,Phase 2
35545,Approved
54278,Phase 2
91968,Approved
23712,Investigative
4011,Approved
139522,Approved
84803,Phase 3
64567,Phase 2
118034,Approved
99509,Phase 1
110670,Phase 2
121779,Phase 2
106313,Phase 2
189959,Phase 2
117319,Phase 2
146956,Phase 1
14414,Phase 2
71928,Phase 2
186797,Phase 2
79734,Phase 1
140718,Phase 1/2
38567,Phase 2
189575,Phase 2
386,Phase 2
159837,Phase 2
153774,Phase 2
136173,Phase 2
173265,Phase 1
102027,Approved
92914,Approved
40056,Phase 3
127191,Approved
25175,Approved
123358,Phase 1
122218,Phase 2
165827,Phase 2
59993,Phase 2
115033,Phase 1
130888,Phase 2
24168,Phase 2
78197,Preclinical
120483,Discontinued in Phase 2
167327,Preclinical
91038,Phase 2
78193,Phase 2
80501,Phase 2
95389,Discontinued in Phase 2
54348,Phase 3
32001,Terminated
148493,Approved
142460,Phase 2
103589,Approved
52974,Approved
84858,Phase 3
24013,Approved
70742,Phase 2
112161,Phase 1
148076,Investigative
97528,Phase 2
79245,Phase 2
152833,Phase 2
53604,Phase 2
83496,Approved
24146,Phase 2
182723,Phase 2
22675,Phase 2
63087,Investigative
119903,Phase 2
23615,Phase 3
10613,Approved
187619,Phase 1
150432,Investigative
163734,Terminated
22363,Investigative
119363,Approved
47838,Approved
95292,Phase 2
179591,Phase 2
153169,Investigative
65192,Phase 2
122829,Phase 1
122562,Phase 2
158260,Phase 1/2
164947,Phase 2
32171,Approved
695,Phase 3
162543,Phase 1
159093,Terminated
163692,Phase 3
40000,Phase 2
42128,Phase 1
74551,Phase 2
8695,Phase 1/2
30541,Discontinued in Phase 2
23290,Discontinued in Phase 3
125314,Phase 1
189747,Phase 2
156492,Terminated
81386,Phase 1/2
32583,Phase 2
38566,Phase 2
80270,Phase 1
46913,Phase 2
185489,Phase 1
184360,Phase 2
76478,Phase 2
113552,Approved
117374,Approved
77796,Phase 1
117616,Approved
175421,Phase 3
144424,Phase 3
52567,Approved
188343,Phase 2
88149,Discontinued in Phase 2
118143,Approved
43099,Phase 2
163335,Phase 1
41404,Approved
53895,Phase 2
184402,Phase 2
176000,Phase 3
187339,Terminated
58781,Approved
62488,Phase 2
43634,Phase 2
43134,Investigative
129002,Phase 3
182818,Phase 2
125260,Approved
94315,Phase 2
131589,Investigative
27887,Phase 2
131618,Approved
57835,Phase 2
56104,Approved
171926,Phase 2
104293,Phase 1
61551,Phase 2
129924,Phase 3
112090,Phase 1
49922,Approved
148067,Phase 3
178005,Terminated
151383,Investigative
182394,Phase 2
17325,Phase 2
25347,Approved
150162,Phase 2
74827,Discontinued in Phase 2
121664,Phase 2
2428,Approved
160330,Phase 2
183032,Phase 2
155510,Phase 2
126545,Phase 2
16710,Phase 1
126178,Phase 1
28884,Approved
141529,Approved
149340,Investigative
15278,Phase 2
126615,Approved
90023,Phase 2
16015,Phase 1
3552,Phase 2
62734,Phase 2
57149,Phase 2
143304,Phase 3
133977,Investigative
170059,Preclinical
115188,Phase 1
129298,Investigative
178112,Phase 2
147943,Patented
92514,Approved
78780,Phase 2
82691,Approved
181160,Approved
42423,Approved
142263,Phase 2
99557,Phase 1
19103,Investigative
141942,Phase 2
186987,Phase 1
91783,Phase 2
164453,Terminated
29512,Phase 2
34517,Phase 2
92279,Preclinical
48159,Phase 3
60198,Patented
13295,Phase 2
118424,Approved
87596,Approved
103259,Approved
69492,Phase 2
189212,Investigative
187300,Phase 1
68161,Phase 2
75246,Discontinued in Phase 2
64789,Phase 1
173807,Phase 3
174776,Approved
123728,Approved
108947,Phase 3
84770,Phase 2
119449,Phase 2
110148,Phase 2
20449,Phase 2
31719,Approved
178462,Phase 2
120716,Phase 2
72895,Discontinued in Phase 3
99106,Phase 2
67183,Phase 2
42616,Phase 1
76644,Approved
179253,Phase 2
21702,Phase 2
71372,Phase 2
71654,Phase 2
130148,Phase 2
7918,Phase 1
97979,Phase 1/2
40867,Approved
118443,Discontinued in Phase 2
134019,Investigative
54103,Phase 1/2
45335,Phase 2
72675,Phase 2
122063,Approved
112900,Phase 1
74911,Discontinued in Phase 2
19279,Phase 3
54867,Phase 2
16420,Approved
163090,Approved
146229,Approved
169546,Approved
136419,Phase 3
141673,Approved
32009,Phase 2
189981,Phase 2
85209,Approved
40831,Phase 2
107488,Phase 2
60468,Phase 2
190690,Phase 2
15348,Phase 1
17168,Phase 2
67133,Phase 1
38926,Phase 2
172887,Phase 1
136534,Phase 2
137724,Phase 1
144176,Phase 1
191499,Approved
92757,Phase 3
121159,Phase 2
124496,Phase 2
9429,Phase 2
8892,Preclinical
188615,Phase 2
80843,Phase 2
45498,Phase 2
151089,Approved
65979,Phase 2
147308,Phase 2
100660,Phase 2
183657,Phase 2
17883,Phase 2
134373,Phase 2
65212,Phase 2
78883,Phase 2
172341,Phase 1
122706,Phase 1
38191,Phase 1/2
128835,Phase 2
74520,Approved
163570,Phase 3
98592,Phase 2
83969,Approved
68994,Phase 3
176398,Phase 1
149802,Phase 1
30633,Approved
10609,Phase 1
43690,Phase 2
115601,Phase 2
163245,Phase 2
4017,Approved
126732,Phase 3
32458,Phase 2
68644,Discontinued in Phase 2
145858,Phase 3
69016,Phase 3
81262,Phase 2
116492,Phase 2
70876,Phase 1
110607,Phase 1
97488,Phase 3
147458,Phase 2
23474,Phase 2
43386,Phase 2
154745,Phase 1
168175,Phase 1
159484,Investigative
178321,Phase 2
162083,Approved
169217,Phase 2/3
154561,Phase 1
15154,Phase 2
175092,Approved
130835,Approved
8118,Phase 3
125257,Phase 3
160602,Phase 2
55943,Phase 2
20899,Phase 2
180163,Approved
53392,Phase 2
66987,Discontinued in Phase 2
103710,Phase 3
188494,Phase 2
140152,Phase 2
16446,Phase 2
151760,Phase 1
129903,Phase 2
137556,Phase 1
40813,Phase 2
143106,Phase 2
136739,Phase 3
52188,Phase 2
99306,Phase 1
113189,Preclinical
129665,Approved
17512,Phase 2
108013,Phase 1
73878,Phase 3
152244,Phase 2
114393,Phase 2
182068,Phase 2
67309,Approved
39070,Approved
53461,Phase 2
163169,Phase 2
117997,Approved
32730,Phase 2
189020,Phase 2
99979,Approved
140547,Investigative
2736,Approved
43910,Approved
76324,Phase 2
136131,Phase 2
90312,Phase 2
22786,Phase 2
149190,Phase 3
170834,Phase 2
145780,Phase 3
54346,Phase 2
14745,Terminated
97351,Phase 2
49526,Phase 2
85390,Phase 3
65712,Phase 2
43921,Phase 2
38559,Approved
43579,Approved
140534,Investigative
103883,Phase 1
47864,Phase 2
146711,Investigative
65254,Phase 2
43128,Phase 1
141297,Approved
40701,Phase 2
117504,Phase 2
79893,Phase 2
101390,Approved
91678,Phase 3
14790,Phase 1
111304,Phase 1
6280,Phase 2
65145,Discontinued in Phase 1
129585,Phase 3
70083,Phase 2
80936,Phase 2
125948,Investigative
24324,Approved
176711,Approved
121881,Patented
157800,Investigative
112297,Discontinued in Phase 2
161117,Phase 2
179481,Phase 2
110504,Approved
43301,Terminated
84446,Phase 2
10632,Approved
170806,Phase 1
21304,Phase 1
149660,Patented
161010,Phase 2
156240,Phase 2
126209,Investigative
113991,Phase 2
8530,Phase 3
35374,Phase 2
29327,Phase 1
145580,Investigative
20268,Patented
50221,Approved
56498,Phase 2
66959,Phase 2
111421,Phase 2
40554,Phase 2
70848,Approved
26553,Phase 1
124751,Approved
131230,Approved
119261,Approved
116870,Phase 2
171984,Phase 2
15506,Phase 2
182070,Phase 2
112375,Discontinued in Phase 2
44154,Phase 2
164851,Phase 1
143036,Investigative
56515,Approved
46068,Phase 2
19877,Terminated
91139,Discontinued in Phase 2
23476,Discontinued in Phase 3
101868,Investigative
53774,Phase 2
97227,Phase 3
6768,Phase 2
60702,Patented
175728,Phase 3
79057,Phase 2
48537,Phase 2
46673,Preclinical
57233,Phase 2
81437,Approved
38789,Phase 2
85150,Phase 2
136341,Phase 3
80855,Phase 2
82330,Phase 2
115934,Phase 3
132380,Approved
6307,Phase 2
100448,Approved
78251,Preclinical
122663,Phase 1
87332,Approved
179700,Phase 2
44684,Phase 2
133943,Phase 2
88380,Phase 2
91745,Phase 2
32999,Phase 2
125009,Phase 2
163655,Phase 2
48681,Phase 2
102052,Phase 2
34831,Phase 2
61611,Phase 2
180293,Phase 2
94819,Phase 2
191042,Phase 3
151741,Investigative
26656,Phase 3
73730,Phase 2
175524,Approved
34115,Investigative
45044,Phase 2
167882,Phase 2
79001,Investigative
164130,Phase 1
67963,Investigative
172703,Phase 2
11723,Phase 2
189127,Phase 2
35011,Phase 2
44502,Approved
132867,Approved
183462,Phase 2
178552,Phase 2
189158,Phase 2
103638,Phase 2
59766,Phase 2
21710,Approved
180784,Approved
6299,Phase 1
42375,Phase 1
26451,Phase 1
50437,Discontinued in Phase 3
166567,Phase 2
123597,Phase 1
124327,Phase 1
153025,Phase 2
80205,Discontinued in Phase 3
150029,Phase 1
84071,Approved
172680,Phase 2
139262,Approved
2823,Investigative
116901,Phase 2
148313,Phase 1
5320,Investigative
188384,Phase 3
57261,Phase 2
55625,Patented
17108,Investigative
114272,Approved
93156,Phase 2
23185,Terminated
104821,Discontinued in Phase 2
71182,Phase 1/2
5587,Phase 2
174062,Discontinued in Phase 1
29530,Phase 2
55740,Discontinued in Phase 3
21792,Approved
71783,Phase 2
161790,Phase 2
117313,Phase 2
13591,Preclinical
73686,Phase 3
93320,Phase 2
166795,Patented
16643,Phase 2
51187,Phase 2
61947,Phase 3
189898,Phase 2
75837,Approved
60642,Approved
165340,Approved
124730,Phase 2
148214,Phase 2
152974,Phase 2
89305,Phase 2
28561,Phase 2
131137,Approved
105174,Approved
51647,Approved
109436,Phase 2
82659,Approved
144760,Phase 1
189321,Phase 3
158630,Phase 2
101570,Phase 2
48749,Phase 2
63385,Investigative
28307,Phase 2
86350,Approved
78016,Phase 2
132277,Phase 2
101206,Phase 1
52232,Discontinued in Phase 3
131798,Approved
85860,Approved
534,Phase 2
164474,Phase 2
16684,Phase 2
29485,Approved
86390,Approved
149059,Phase 1
158145,Phase 1
178417,Phase 2
131552,Approved
129857,Phase 2
55790,Investigative
184311,Approved
169183,Approved
107975,Phase 2
35062,Phase 2
151623,Investigative
790,Approved
92228,Preclinical
60431,Phase 2
44387,Approved
78927,Phase 2
87892,Discontinued in Phase 2
11660,Approved
137018,Phase 1
37055,Phase 2
118235,Discontinued in Phase 2
122359,Phase 2
169305,Phase 2
69989,Investigative
148047,Phase 1
54744,Approved
142972,Investigative
31658,Approved
53614,Investigative
14631,Phase 2
115501,Phase 2
133149,Investigative
20415,Phase 2
20699,Phase 1
78121,Phase 2
3183,Phase 1
45321,Phase 2
166651,Investigative
32453,Phase 2
58347,Phase 2
28894,Phase 3
4527,Phase 2
129616,Phase 2
68578,Discontinued in Phase 2
41946,Approved
3787,Phase 2
117262,Investigative
3344,Phase 2
43243,Phase 1
171383,Phase 2
170282,Phase 2
45213,Phase 2
118208,Approved
17736,Phase 1
21356,Phase 2
67262,Approved
32743,Phase 2
47129,Phase 3
167239,Approved
97094,Phase 2
160336,Phase 1
134335,Phase 2
13415,Phase 1
60664,Phase 2
174460,Approved
131523,Approved
24074,Discontinued in Phase 1
134626,Phase 2
169080,Approved
2773,Approved
59334,Phase 2
4270,Phase 1
105413,Phase 1
161072,Phase 2
87663,Phase 3
165378,Approved
80500,Phase 1
26700,Phase 2
86980,Phase 1/2
54626,Phase 2
108805,Phase 1
44626,Phase 2
88278,Approved
16052,Investigative
112029,Phase 1
7441,Phase 2
108167,Discontinued in Phase 3
184981,Approved
24150,Phase 2
177760,Phase 2
183031,Phase 2
120642,Phase 2
38156,Phase 1
180521,Phase 2
150372,Phase 3
98513,Phase 3
58062,Phase 2
26344,Approved
72753,Phase 2
146998,Phase 2
178512,Phase 2
95261,Phase 1
48759,Approved
24610,Phase 1/2
17894,Phase 1
137630,Phase 1/2
79858,Investigative
169467,Phase 3
68922,Phase 3
69695,Phase 2
176834,Phase 1
8667,Phase 2
98801,Phase 2
2589,Investigative
148778,Investigative
88584,Phase 3
98080,Approved
147971,Phase 2
184694,Approved
88519,Investigative
69022,Approved
21353,Phase 2
46600,Phase 2
110244,Phase 2
175333,Phase 2
63170,Phase 2
56676,Phase 2
158807,Phase 2
140375,Phase 2
78099,Phase 2
73004,Phase 2
122990,Phase 2
74517,Phase 1
12544,Phase 1
99312,Phase 1
39058,Phase 2
169694,Approved
154534,Phase 2
114392,Approved
56153,Phase 2
59550,Approved
139256,Phase 2
163349,Approved
75627,Phase 2
160966,Patented
157208,Phase 2
154746,Phase 3
28389,Investigative
122008,Phase 2
6025,Phase 1
109660,Phase 2
125618,Phase 1
158739,Phase 2
151230,Approved
48847,Approved
79231,Phase 2
24988,Phase 2
150130,Phase 2
42404,Approved
147305,Phase 1/2
31754,Investigative
56060,Approved
162783,Phase 1
61291,Phase 2
5543,Phase 2
6952,Phase 1
30969,Approved
73077,Approved
76970,Phase 2
171440,Phase 2
187389,Phase 1
65826,Phase 2
184697,Phase 2
58136,Phase 2
99729,Phase 1
30549,Approved
126975,Approved
7022,Phase 1
95500,Phase 2
140440,Phase 2
174998,Approved
108055,Phase 2
84420,Terminated
114835,Phase 2
9319,Discontinued in Phase 1
135820,Phase 1
48338,Phase 2
146808,Phase 2
22796,Preclinical
177979,Phase 3
24219,Phase 2
47328,Phase 2
37328,Phase 2
114978,Phase 1
14592,Phase 2
39198,Phase 2
15307,Phase 2
7531,Phase 2
20500,Approved
120460,Discontinued in Phase 2
90718,Phase 2
166782,Patented
105647,Approved
8165,Investigative
113068,Phase 2
51094,Phase 3
27495,Investigative
59621,Approved
134367,Phase 1
156140,Approved
169683,Phase 1
125407,Phase 2
49351,Phase 2
143667,Phase 1
79945,Phase 2
145238,Phase 1/2
118494,Approved
85991,Approved
53185,Phase 2
163087,Approved
117935,Discontinued in Phase 3
124292,Phase 2
22366,Phase 1
176828,Phase 1
164494,Phase 1
121965,Phase 2
39285,Phase 2
50618,Phase 3
184053,Phase 1/2
142870,Phase 3
2442,Discontinued in Phase 3
144851,Phase 2
461,Phase 1
145168,Phase 2
140972,Phase 2/3
2354,Approved
184838,Approved
66726,Discontinued in Phase 1
4267,Investigative
182979,Phase 2
332,Phase 3
52917,Phase 2
175700,Approved
127055,Phase 1
157978,Phase 2
50347,Approved
1321,Approved
178674,Phase 2
1656,Approved
178240,Phase 2
153996,Phase 2
57737,Phase 2
11474,Phase 3
49920,Discontinued in Phase 3
182321,Phase 2
52473,Phase 2
152014,Approved
125670,Phase 3
3132,Phase 2
113691,Phase 2
176464,Investigative
34842,Terminated
61050,Phase 3
111720,Phase 2
84488,Phase 3
75958,Phase 2
175516,Approved
128203,Phase 2
9967,Phase 1
171572,Phase 2
178162,Phase 2
50156,Phase 3
31211,Phase 1
40913,Approved
113339,Phase 2
148057,Phase 2
64793,Phase 1
160722,Approved
16701,Phase 1
55455,Approved
171679,Discontinued in Phase 2
49736,Approved
43326,Approved
21703,Investigative
152636,Phase 1/2
96723,Phase 3
143411,Discontinued in Phase 1
172952,Phase 2
109538,Discontinued in Phase 2
91987,Approved
5146,Phase 2
158796,Withdrawn from market
85945,Phase 3
49182,Phase 2
145994,Patented
151342,Investigative
13613,Phase 1
78662,Phase 2
125766,Investigative
118993,Discontinued in Phase 2
119357,Approved
26221,Phase 1
142908,Phase 3
99688,Phase 2
162305,Approved
140198,Phase 1/2
134214,Investigative
101697,Phase 2
169259,Approved
128077,Approved
70046,Terminated
128939,Investigative
43444,Approved
82428,Phase 1
22176,Phase 2
113721,Phase 2
161635,Phase 3
175484,Approved
78144,Phase 2
168607,Approved
63005,Investigative
102541,Phase 2
141201,Approved
12090,Phase 1
124743,Phase 1
68113,Terminated
135672,Discontinued in Phase 2
58632,Phase 2
113094,Approved
191424,Phase 2
33616,Phase 2
185429,Phase 2
11715,Approved
31927,Investigative
90033,Phase 2
132732,Approved
120490,Discontinued in Phase 2
181498,Investigative
159773,Phase 1
149945,Phase 2
156019,Phase 2
120091,Discontinued in Phase 2
75411,Phase 2
25113,Phase 2
159888,Phase 2
126438,Phase 1
4984,Phase 2
160453,Phase 1
31968,Phase 1
61150,Patented
155896,Phase 1
191552,Phase 3
40649,Phase 3
129922,Phase 2
137051,Phase 3
110364,Phase 3
167001,Preclinical
52948,Phase 3
52206,Phase 2
69393,Approved
130100,Phase 3
164334,Terminated
123882,Phase 2
15565,Phase 2
156271,Terminated
149152,Patented
149608,Phase 1
189608,Patented
35041,Phase 2
13587,Phase 2
169971,Phase 3
139274,Phase 1/2
48849,Approved
130502,Phase 2
139552,Approved
97530,Phase 2
77884,Phase 1
157855,Investigative
5647,Phase 1
107154,Phase 1
177470,Phase 2
83609,Approved
138468,Approved
95241,Investigative
187496,Discontinued in Phase 2
117705,Approved
8157,Phase 2
51762,Phase 2
55831,Approved
20700,Phase 1
95103,Phase 2
40538,Phase 2
100489,Phase 3
103325,Phase 2
27601,Phase 2
110195,Approved
39823,Phase 2
134710,Phase 2
103953,Phase 1
21888,Approved
21009,Phase 2
127286,Phase 2
153365,Approved
80757,Phase 2
31823,Phase 2
10934,Phase 2
168991,Phase 3
172296,Investigative
103139,Phase 2
135132,Phase 2
85686,Approved
148946,Phase 2
100954,Phase 3
37243,Phase 2
31942,Phase 2
92675,Phase 2
177090,Phase 2
182804,Phase 3
118281,Approved
77464,Phase 2
170639,Phase 2
18747,Investigative
120330,Discontinued in Phase 2
28697,Phase 2
60853,Approved
180918,Phase 2
124455,Phase 1
175682,Discontinued in Phase 1
93521,Phase 2
103514,Phase 2
31464,Investigative
115834,Phase 2
10902,Phase 2
109661,Investigative
10177,Approved
141633,Approved
138100,Approved
56735,Approved
32577,Phase 2
158489,Phase 1
15728,Phase 2
62346,Phase 1
176867,Approved
92610,Approved
69486,Phase 2
175527,Phase 3
160068,Phase 2
182773,Phase 2
99319,Phase 1
49264,Phase 2
178456,Phase 2
173139,Phase 1
146688,Investigative
113004,Phase 2/3
145716,Phase 2
81787,Patented
31192,Investigative
84026,Phase 2
49040,Phase 2
175086,Approved
127718,Phase 2
134584,Phase 2
20315,Phase 1/2
37371,Phase 2
115967,Phase 1
135668,Approved
183780,Discontinued in Phase 3
115878,Phase 2
8391,Investigative
34953,Phase 2
129353,Phase 2
127235,Phase 1
149715,Phase 2
47684,Phase 3
3956,Phase 2
122665,Phase 1
72935,Phase 2
144725,Phase 1
22162,Phase 3
161195,Phase 2
12626,Phase 2
118637,Approved
111628,Phase 2
190384,Phase 2
69377,Phase 1
125212,Approved
12384,Phase 2
129605,Phase 2
191322,Phase 2
81065,Phase 2
178039,Approved
129218,Phase 3
71001,Phase 2
31213,Phase 2
6048,Phase 2
27294,Investigative
102146,Phase 2
56549,Phase 1/2
66881,Phase 1
67124,Discontinued in Phase 1
129338,Phase 2
51351,Phase 2
96766,Phase 2
114304,Phase 2
61379,Investigative
120505,Discontinued in Phase 2
156077,Patented
153145,Phase 1/2
183198,Phase 2
155528,Phase 2
107444,Phase 3
155978,Phase 2
48210,Phase 2
123987,Phase 2
12259,Phase 2
22416,Discontinued in Phase 2
37876,Investigative
73596,Phase 2
10085,Phase 1
27249,Approved
155227,Approved
91544,Phase 1
79063,Patented
52833,Phase 2
90257,Phase 2
90980,Approved
103405,Phase 2
100170,Discontinued in Phase 3
133278,Phase 2
82230,Phase 1
120076,Discontinued in Phase 2
152942,Phase 1
157272,Phase 2
97524,Phase 2
63848,Discontinued in Phase 3
167979,Phase 1
185011,Phase 2
20016,Patented
31796,Phase 2
59395,Phase 2
191658,Phase 1
103044,Approved
60216,Phase 2
54536,Phase 2
171559,Phase 1
31376,Phase 2
19239,Phase 3
161577,Phase 3
172851,Phase 2
26540,Phase 1
30010,Phase 1
147439,Phase 2
159069,Phase 2
184468,Phase 2
138472,Approved
33328,Phase 2
172275,Phase 2
54564,Approved
121427,Approved
984,Phase 2
105506,Phase 1
152646,Phase 2
164098,Phase 1
43641,Phase 2
180374,Phase 2
111401,Phase 2
80288,Phase 1
109366,Terminated
33819,Phase 2
179662,Phase 2
157486,Phase 1
103343,Approved
168592,Approved
138289,Phase 2
176042,Phase 3
52418,Phase 2
85639,Phase 3
160599,Phase 2
134027,Phase 2
140844,Phase 1
130401,Phase 2
16598,Phase 3
157175,Phase 1
176242,Phase 2
117446,Approved
142593,Phase 2
53227,Phase 2
69094,Approved
