ID,Prediction
5935,Investigative
63942,Approved
140003,Approved
59078,Approved
105284,Terminated
185937,Phase 1
169355,Phase 3
190358,Phase 2
37447,Preclinical
145244,Phase 3
59019,Phase 2
161850,Investigative
185131,Approved
7303,Investigative
39517,Phase 1
33284,Approved
73767,Approved
176193,Terminated
80630,Phase 1
15172,Discontinued in Phase 2
121548,Terminated
118946,Approved
11456,Phase 2
188798,Phase 2
184031,Phase 2
131658,Phase 3
104544,Phase 1
98613,Phase 2
178473,Patented
115090,Phase 1/2
115976,Approved
70575,Phase 2
69521,Phase 2
169970,Patented
106434,Phase 4
168337,Phase 1/2
6603,Phase 3
79031,Discontinued in Phase 2
44106,Phase 3
2627,Phase 2
78851,Phase 2
156949,Phase 3
49085,Phase 2
10605,Approved
108555,Approved
174032,Phase 2
99768,Approved
165088,Approved
99888,Phase 1
8271,Discontinued in Phase 3
67521,Approved
125528,Investigative
177156,Phase 2
66940,Patented
26602,Phase 1
70743,Preclinical
43971,Phase 2
45898,Phase 3
186042,Discontinued in Phase 2
69400,Phase 2
85521,Approved
130350,Investigative
95516,Phase 3
106783,Investigative
16674,Approved
191650,Phase 1
99109,Discontinued in Phase 1
744,Phase 3
73055,Approved
80377,Phase 1
121670,Discontinued in Phase 3
175966,Terminated
97159,Phase 2
74130,Approved
35954,Phase 2
44041,Phase 3
171838,Patented
185392,Approved
130378,Phase 3
79246,Phase 3
80073,Approved
95272,Phase 1
150324,Approved
135458,Approved
128118,Patented
1047,Approved
164712,Phase 2
119426,Phase 2
165677,Investigative
75260,Preclinical
910,Phase 2
173029,Approved
2855,Discontinued in Phase 3
73031,Patented
152650,Approved
30189,Approved
189901,Approved
46577,Phase 1
81667,Patented
125085,Phase 3
27230,Phase 3
140555,Investigative
66384,Phase 3
170220,Phase 3
3361,Phase 3
77500,Investigative
181737,Phase 3
64586,Approved
94850,Phase 1/2
162856,Phase 1
24306,Phase 2/3
134759,Approved
129173,Phase 2
49284,Terminated
129896,Phase 1
145574,Approved
33378,Approved
71948,Phase 2
67203,Discontinued in Phase 2
173799,Phase 2
192043,Approved
186802,Phase 2
112784,Discontinued in Phase 2
101444,Phase 3
184186,Phase 2
157064,Discontinued in Phase 1
91860,Approved
15084,Investigative
36827,Approved
6397,Terminated
101732,Phase 1/2
96963,Phase 2
178661,Patented
26959,Approved
188457,Phase 1/2
189464,Phase 3
8917,Approved
172175,Patented
154052,Phase 2
86504,Phase 1
168851,Phase 1/2
127950,Approved
25134,Phase 2
125908,Investigative
72260,Phase 1/2
12992,Phase 1
58917,Phase 2
35999,Terminated
140093,Phase 2
189025,Phase 1
161886,Approved
113746,Terminated
14119,Phase 1
26454,Phase 1
8709,Phase 2
126727,Phase 1
144495,Approved
186762,Discontinued in Phase 2
67656,Phase 2
62626,Investigative
178341,Investigative
18662,Phase 1
186862,Phase 2
56980,Approved
176581,Phase 3
61816,Phase 2
101232,Terminated
140726,Terminated
74614,Phase 2
12563,Phase 1
73904,Approved
148410,Phase 1
143698,Phase 3
68747,Approved
80900,Approved
2832,Discontinued in Phase 2
4577,Phase 2
730,Phase 1/2
179337,Patented
187130,Phase 3
178081,Phase 3
121273,Phase 2
165439,Phase 2
139481,Approved
30614,Phase 3
116645,Approved
142347,Phase 2
90015,Approved
170449,Phase 3
78864,Phase 1
134021,Investigative
141454,Approved
146751,Phase 1/2
162398,Patented
54563,Phase 3
83376,Approved
110037,Investigative
65176,Phase 3
84916,Phase 1/2
75849,Approved
67424,Discontinued in Phase 2
54686,Approved
164820,Approved
149432,Phase 2
112341,Phase 1
73902,Approved
124511,Phase 1
125767,Phase 2
126310,Phase 3
189426,Phase 3
180979,Phase 2
129567,Approved
17560,Investigative
154244,Clinical trial
146695,Approved
39549,Discontinued in Phase 2
186122,Phase 1
84543,Phase 1/2
58723,Phase 2
16938,Phase 2
67889,Phase 2
103321,Phase 4
101285,Discontinued in Phase 1
184012,Phase 3
158111,Approved
53913,Phase 2
108956,Phase 1
36211,Phase 1/2
68808,Phase 3
83057,Approved
52877,Phase 1/2
108263,Phase 1
143469,Approved
10648,Phase 1
164870,Phase 2/3
95092,Phase 1
18154,Phase 2
47363,Investigative
148152,Investigative
95746,Discontinued in Phase 1
168806,Phase 2
162607,Terminated
16815,Phase 1
62019,Investigative
145978,Phase 1
22211,Phase 2
56796,Phase 3
122025,Phase 2
171403,Patented
8311,Approved
60625,Phase 2
62088,Phase 4
83041,Phase 3
46071,Phase 3
157113,Phase 2
97137,Registered
61179,Phase 2
85918,Phase 1
12621,Approved
6795,Investigative
177070,Phase 1
118185,Discontinued in Phase 3
55967,Approved
187042,Phase 2
16576,Approved
88852,Phase 1
68192,Phase 2
158736,Approved
143456,Phase 2
122109,Investigative
176009,Terminated
111185,Phase 1/2
135069,Approved
174944,Discontinued in Phase 2
161794,Phase 2
74328,Phase 3
89819,Discontinued in Phase 3
154695,Phase 2
131758,Approved
21994,Phase 1
13241,Investigative
166130,Phase 2
78771,Phase 1
186009,Phase 1
10877,Phase 1/2
171674,Phase 2
79943,Investigative
158209,Phase 1
143595,Phase 1
64713,Approved
104029,Phase 2
74756,Approved
147078,Discontinued in Phase 1
119140,Discontinued in Phase 3
146052,Phase 3
81991,Approved
17248,Approved
44238,Phase 2
169456,Investigative
47980,Phase 1/2
92465,Investigative
50153,Phase 2/3
54922,Terminated
76271,Approved
33229,Phase 2
171161,Phase 3
148609,Phase 3
96546,Approved
56614,Approved
13224,Phase 3
182792,Phase 1/2
142892,Patented
52358,Approved
27830,Investigative
87742,Discontinued in Phase 3
123918,Phase 1/2
123903,Approved
129662,Approved
188187,Phase 3
8807,Phase 1/2
110790,Phase 2
109627,Approved
70869,Phase 3
78095,Preclinical
75986,Phase 1
45693,Phase 2
145265,Discontinued in Phase 2
33581,Discontinued in Phase 2
118199,Phase 3
141364,Phase 2
131247,Withdrawn from market
23207,Phase 3
33548,Approved
185913,Phase 1
136912,Phase 2
169299,Investigative
184550,Approved
45376,Phase 3
12478,Phase 3
156203,Phase 1
37779,Phase 2
47210,Approved
145559,Phase 2
186474,Phase 1
48215,Approved
28400,Phase 2
170774,Phase 2
16285,Approved
68382,Phase 3
53579,Phase 2
182130,Phase 2
161776,Terminated
65549,Phase 2
119934,Approved
1281,Phase 2
57214,Phase 1
139904,Approved
163411,Phase 2
168847,Phase 2
32493,Phase 2
129452,Phase 2
101603,Phase 2
41520,Patented
42518,Investigative
35555,Investigative
131080,Phase 2
174311,Discontinued in Phase 3
78447,Phase 1
39863,Discontinued in Phase 2
79319,Phase 2
141614,Discontinued in Phase 1
39035,Discontinued in Phase 3
180065,Phase 2
113165,Discontinued in Phase 1
62845,Phase 2
71147,Phase 2
94868,Phase 2
189108,Phase 2/3
190563,Phase 1/2
97961,Phase 3
113841,Phase 2
123611,Phase 1/2
49019,Phase 2
106148,Discontinued in Phase 2
142648,Phase 2
164674,Phase 3
51124,Approved
91326,Approved
35581,Phase 1
153078,Phase 2
25371,Approved
168021,Phase 2
176670,Phase 2a
40007,Terminated
169061,Phase 3
61804,Discontinued in Phase 1
1263,Phase 2
176488,Discontinued in Phase 1
58225,Approved
29122,Phase 3
46247,Investigative
148291,Phase 1
62309,Investigative
26364,Phase 2
189585,Phase 2
53317,Approved
119251,Phase 2
27219,Terminated
174188,Discontinued in Phase 2
112840,Phase 1
155244,Approved
99752,Phase 1
37975,Phase 3
157585,Approved
62868,Phase 2
63292,Phase 2
124244,Phase 2
92114,Phase 3
163849,Phase 2/3
167749,Approved
49575,Approved
120382,Approved
155027,Investigative
143874,Phase 2
44671,Phase 3
27695,Phase 2
23875,Phase 2
70245,Phase 1
50195,Withdrawn from market
178190,Phase 3
18443,Phase 3
58997,Phase 1
69689,Phase 3
59936,Approved
168367,Phase 1
112568,Discontinued in Phase 2
116626,Phase 2
175999,Approved
31050,Approved
189064,Discontinued in Phase 2
190787,Phase 3
162466,Patented
80636,Approved
16545,Phase 1
187970,Phase 1/2
135778,Preclinical
14423,Phase 2
111518,Patented
24873,Discontinued in Phase 3
100238,Phase 2
173629,Phase 2
110943,Phase 1
23702,Approved
157500,Investigative
80452,Approved
144936,Approved
156367,Terminated
32625,Phase 2
153187,Phase 3
167897,Phase 1
43448,Phase 3
157055,Phase 1
20112,Phase 1
37526,Phase 2
159604,Phase 1
148135,Phase 1
154104,Approved
159858,Phase 1
129444,Approved
152449,Phase 1
155585,Phase 3
143359,Phase 1/2
10951,Phase 1/2
134629,Approved
30976,Approved
82106,Approved
146689,Approved
91799,Approved
34089,Phase 1
65184,Phase 2
37867,Discontinued in Phase 2
132968,Preregistration
129175,Phase 1
150447,Approved
83540,Approved
58644,Phase 3
105658,Terminated
95679,Discontinued in Phase 2
75726,Phase 1
20264,Phase 1
72661,Phase 1
84280,Terminated
36481,Phase 2
181111,Preclinical
29210,Investigative
31489,Approved
64787,Approved
63833,Approved
188954,Phase 2
67253,Approved
134746,Approved
179557,Phase 2
13433,Investigative
126133,Investigative
63930,Phase 3
25614,Phase 2
131787,Approved
40367,Phase 1
131395,Approved
165628,Phase 2
180685,Phase 2
167627,Patented
168988,Preclinical
116101,Phase 2
34749,Phase 1
157142,Phase 2
44740,Phase 2
89011,Phase 1/2
176216,Phase 1
36022,Terminated
137049,Phase 2
121811,Phase 3
123687,Phase 1/2
88452,Phase 3
110075,Investigative
170755,Phase 1
183791,Discontinued in Phase 1
71311,Phase 3
79066,Phase 2
171076,Phase 1
73061,Patented
137647,Phase 1
134691,Approved
32186,Phase 2
59734,Phase 1
174962,Approved
96552,Discontinued in Phase 3
182206,Approved
183709,Phase 2
65782,Phase 2
5952,Phase 2
46130,Phase 3
174104,Phase 2
57450,Phase 2
71301,Phase 2
82175,Terminated
142741,Phase 2
153183,Phase 2
98926,Phase 2
177025,Phase 3
147928,Phase 1
45112,Phase 3
182866,Phase 2
154903,Phase 2
48178,Phase 2
157835,Phase 1
158071,Phase 2
1037,Discontinued in Phase 1
13107,Phase 1/2
150371,Approved
18121,Phase 3
731,Investigative
2091,Phase 2
49219,Approved
6007,Investigative
70845,Phase 1
80927,Phase 2
76517,Approved
28448,Terminated
143975,Phase 1
98276,Phase 3
117149,Phase 2
168563,Discontinued in Phase 3
70708,Phase 2
7683,Preclinical
8524,Investigative
144290,Approved
67293,Approved
56647,Approved
67977,Approved
157293,Discontinued in Phase 1
119356,Discontinued in Phase 3
94067,Phase 2
43156,Investigative
15115,Phase 2
19378,Preclinical
189601,Phase 1/2
6963,Phase 3
107889,Discontinued in Phase 2
74423,Approved
119526,Phase 2
80405,Phase 1
37412,Approved
12924,Approved
162524,Patented
63800,Approved
59718,Approved
4778,Discontinued in Phase 2
12944,Phase 1
135844,Investigative
131503,Phase 1/2
97705,Approved
72902,Phase 1
5260,Investigative
118689,Approved
168132,Discontinued in Phase 2/3
165724,Patented
98221,Phase 2
81067,Phase 2
158686,Phase 1
97077,Phase 2
111098,Discontinued in Phase 2
77639,Phase 1
144351,Approved
164626,Phase 3
161159,Approved
99429,Phase 1
18925,Phase 1
31893,Phase 1
66925,Patented
114076,Phase 3
56278,Phase 1/2
126383,Phase 3
87934,Discontinued in Phase 1
148911,Discontinued in Phase 1
160865,Phase 3
11204,Approved
100760,Discontinued in Phase 1
2603,Phase 1
49119,Approved
34740,Phase 2
31611,Phase 3
14948,Phase 2
163023,Discontinued in Phase 1
91280,Approved
190243,Phase 3
149447,Phase 2
76115,Approved
80038,Approved
49178,Approved
189635,Approved
48318,Approved
151786,Investigative
99671,Phase 2
186385,Phase 1
108418,Phase 1
158074,Phase 2
95364,Approved
153684,Phase 2
103696,Phase 3
139485,Approved
157320,Phase 2
114002,Discontinued in Phase 2
31044,Discontinued in Phase 1
46187,Phase 2
161939,Phase 2
123877,Phase 3
108939,Phase 1
59828,Phase 1/2
78369,Phase 1/2
72846,Discontinued in Phase 2
138274,Approved
128984,Phase 2
27872,Phase 2
155773,Investigative
14898,Phase 1/2
31638,Approved
141641,Approved
35071,Discontinued in Phase 2
124027,Phase 3
7036,Terminated
99317,Phase 2
24262,Phase 2
143701,Phase 2
174919,Approved
179370,Phase 2
17608,Phase 3
127313,Phase 2
167661,Phase 2
123092,Phase 1
128220,Approved
158205,Investigative
70798,Discontinued in Phase 1
112001,Discontinued in Phase 3
176070,Approved
172415,Investigative
59577,Phase 2
73376,Terminated
38183,Phase 3
60533,Patented
61545,Phase 2
101931,Phase 1
2044,Phase 2
91465,Withdrawn from market
5120,Discontinued in Phase 2
73107,Approved
63932,Approved
171917,Investigative
168217,Discontinued in Phase 2/3
178716,Discontinued in Phase 1
133265,Terminated
42069,Patented
99945,Phase 2
28065,Phase 3
141599,Approved
64955,Discontinued in Phase 1
130226,Discontinued in Phase 1
85576,Phase 1
91723,Phase 1/2
171460,Patented
2052,Phase 2
163984,Phase 3
139044,Approved
119129,Discontinued in Phase 2
106724,Phase 2
144004,Phase 3
14190,Phase 1
12834,Phase 1
52300,Approved
43075,Investigative
34069,Phase 1
80717,Approved
44284,Phase 2
133444,Approved
78951,Phase 2
30595,Approved
159600,Terminated
50376,Approved
26818,Phase 1
33541,Phase 2
122153,Approved
88119,Phase 2
53737,Phase 1b
176318,Phase 2
188892,Phase 3
40842,Phase 2
35527,Phase 2
33409,Phase 2
36366,Phase 2
930,Approved
112255,Discontinued in Phase 2
136417,Phase 3
179572,Patented
140966,Discontinued in Phase 1
169351,Phase 1
45310,Phase 2
162316,Discontinued in Phase 2
49714,Approved
25317,Discontinued in Phase 3
115050,Approved
49614,Phase 1/2
1946,Phase 3
48073,Investigative
50552,Approved
35658,Phase 2
107867,Approved
80953,Approved
161907,Approved
59910,Approved
174289,Discontinued in Phase 2
145361,Approved
79625,Approved
90426,Approved
179721,Patented
26286,Phase 3
37723,Investigative
122409,Phase 3
11311,Discontinued in Phase 2
78055,Phase 3
166960,Terminated
138132,Approved
106767,Phase 3
1364,Approved
62219,Phase 2
95244,Approved
173815,Phase 3
164723,Phase 1/2
142185,Approved
123470,Phase 3
152515,Phase 1
24864,Terminated
29297,Approved
57252,Phase 1/2
26284,Phase 2
120571,Approved
144330,Discontinued in Phase 2
74093,Phase 2
140418,Phase 2
103167,Phase 2
157743,Patented
134947,Approved
104777,Phase 2
166009,Phase 2
74020,Approved
45663,Phase 3
34219,Phase 1
86356,Phase 2
39386,Approved
41244,Phase 1/2
183970,Phase 2
191861,Approved
26332,Phase 1
32229,Phase 2
82687,Phase 1
164596,Phase 3
103513,Phase 2
77037,Approved
19211,Phase 1
124153,Phase 1/2
32742,Phase 3
50872,Approved
140527,Investigative
77158,Phase 2
135621,Approved
138879,Phase 3
112939,Discontinued in Phase 2
104129,Phase 2
164317,Phase 1
189594,Phase 3
164631,Approved
166236,Investigative
132352,Preregistration
882,Phase 3
38738,Discontinued in Phase 2
114656,Phase 1/2
61833,Approved
133686,Phase 2/3
106941,Discontinued in Phase 2
171864,Discontinued in Phase 1
5856,Phase 3
139078,Approved
66320,Phase 3
147036,Investigative
126929,Phase 3
46412,Phase 1/2
72652,Phase 1
139135,Approved
61517,Phase 2
181995,Phase 1
143518,Phase 2
2840,Terminated
47889,Phase 2
113326,Phase 1
138874,Phase 3
36174,Phase 1
60728,Phase 2
59167,Phase 2
59593,Phase 1/2
139360,Approved
77977,Discontinued in Phase 1
96117,Phase 3
73499,Approved
109500,Approved
81546,Approved
181932,Phase 1
106149,Discontinued in Phase 1
177552,Phase 3
29314,Approved
35498,Phase 2
148328,Phase 2
59484,Phase 3
70375,Phase 1
4573,Approved
135718,Investigative
92246,Discontinued in Phase 1
185496,Phase 1
29446,Preclinical
170237,Phase 3
89626,Patented
83408,Approved
34160,Phase 2
88715,Phase 1
139738,Approved
191608,Phase 1
96955,Registered
51765,Phase 1b
82839,Approved
94892,Phase 2
163662,Phase 2
14866,Phase 1
38802,Phase 2
18325,Discontinued in Phase 3
49447,Phase 2
35005,Phase 2
165966,Patented
184636,Phase 3
96066,Approved
168904,Phase 2
8301,Approved
152789,Phase 2
87094,Phase 1
130926,Phase 2
183199,Phase 2
134734,Approved
135919,Phase 3
171472,Approved
161532,Approved
123119,Approved
157379,Patented
147676,Phase 2
110,Approved
65111,Phase 2
15449,Investigative
16323,Discontinued in Phase 2
171778,Discontinued in Phase 1
183248,Approved
126022,Phase 2
150399,Phase 1
123940,Phase 1
128474,Approved
3794,Phase 2
87017,Investigative
72335,Investigative
48343,Phase 2
138820,Approved
145264,Terminated
133489,Terminated
158409,Phase 2
171371,Investigative
93245,Phase 2
21886,Terminated
32555,Phase 2
112130,Discontinued in Phase 2
38988,Discontinued in Phase 2
132300,Discontinued in Phase 2
81696,Approved
72151,Phase 2
111148,Phase 2
70458,Withdrawn from market
30837,Phase 2
187081,Phase 1
11369,Phase 1
76544,Approved
75671,Approved
113647,Phase 2
176240,Phase 2/3
168180,Discontinued in Phase 2/3
42247,Patented
113884,Phase 3
35707,Phase 2
125258,Phase 1
73616,Terminated
162531,Patented
103949,Phase 2
171066,Approved
38071,Approved
152903,Phase 2
53937,Approved
19420,Phase 1
56288,Terminated
152260,Discontinued in Phase 3
159809,Phase 2
147575,Phase 2
99458,Approved
36903,Phase 1
85579,Phase 1
17156,Phase 2
2465,Phase 2
95205,Terminated
64743,Approved
43081,Phase 2
155139,Phase 2
138552,Phase 2
85495,Phase 1
13721,Investigative
152676,Approved
42129,Approved
165993,Phase 1
95957,Phase 2
12052,Discontinued in Phase 2
16934,Phase 3
54999,Approved
119857,Phase 1/2
75206,Terminated
187539,Phase 1
111741,Discontinued in Phase 2
74186,Phase 2
52046,Approved
14255,Approved
13552,Phase 1
169965,Phase 1
80945,Approved
155402,Phase 1
164782,Approved
38936,Approved
130264,Approved
3706,Discontinued in Phase 2
28064,Phase 1
172120,Investigative
174896,Approved
143636,Patented
68872,Phase 2
34014,Phase 2
153864,Phase 2
111961,Discontinued in Phase 2
74262,Phase 2
57132,Phase 3
52145,Phase 2
166099,Preclinical
146479,Phase 1
183611,Discontinued in Phase 1
180392,Phase 1/2
132020,Discontinued in Phase 2
125015,Phase 3
108689,Phase 2
97715,Phase 1
52053,Approved
127371,Approved
64600,Approved
57491,Phase 2
140846,Terminated
105958,Phase 1
66595,Discontinued in Phase 2
184701,Phase 3
86268,Phase 2
78956,Phase 2
15608,Phase 1
168418,Preclinical
95267,Approved
125266,Investigative
154529,Phase 3
167641,Approved
186890,Phase 3
25955,Phase 1
158820,Phase 2/3
51008,Approved
6215,Phase 2
175423,Discontinued in Phase 2
159820,Phase 1
181732,Phase 1
1945,Approved
13271,Phase 2
101149,Phase 2
82211,Approved
75172,Phase 1/2
185228,Approved
120689,Phase 1/2
55427,Discontinued in Phase 3
11256,Approved
190322,Phase 3
183461,Discontinued in Phase 1
127940,Phase 2
15198,Terminated
121846,Discontinued in Phase 2
47369,Phase 2
70926,Phase 3
85136,Phase 1/2
165006,Phase 2
35806,Investigative
176832,Phase 2
5888,Phase 2
44472,Phase 3
37337,Approved
55248,Approved
57256,Phase 2
24407,Discontinued in Phase 1
69940,Phase 1
103805,Approved
93512,Phase 1
140153,Approved
11183,Approved
74440,Phase 3
163772,Phase 1
76235,Approved
45428,Phase 2
131964,Discontinued in Phase 2
67885,Discontinued in Phase 1
98360,Phase 3
42610,Phase 2
172409,Discontinued in Phase 1
80202,Approved
90016,Phase 2
154842,Phase 2
64136,Approved
132334,Investigative
190561,Phase 2
153205,Patented
160551,Phase 2
105009,Phase 3
15852,Investigative
64445,Approved
52493,Investigative
92053,Phase 1
1299,Approved
131992,Discontinued in Phase 2
165027,Approved
146180,Phase 3
88906,Phase 2
52654,Approved
185000,Phase 3
89400,Approved
161865,Approved
116635,Phase 2
110989,Patented
96700,Phase 2
176117,Terminated
57503,Phase 3
39340,Phase 3
86302,Phase 2
160462,Phase 3
47075,Approved
16995,Discontinued in Phase 2
148037,Patented
187224,Phase 1
61073,Phase 2
149667,Approved
98351,Phase 1/2
181020,Phase 2
188360,Phase 3
166790,Phase 4
141512,Approved
36850,Approved
87841,Phase 1/2
92472,Phase 1
25832,Phase 2
112644,Discontinued in Phase 3
56074,Phase 3
176794,Phase 1
171310,Phase 3
90437,Approved
34533,Investigative
173935,Phase 2
23480,Approved
33994,Phase 2
9895,Approved
13633,Phase 3
97814,Phase 3
18214,Investigative
147016,Investigative
162996,Approved
80164,Approved
107837,Investigative
115312,Phase 3
53305,Phase 2
53178,Approved
76038,Phase 1
51455,Terminated
184027,Approved
87706,Phase 2
782,Approved
128932,Phase 3
65170,Discontinued in Phase 1
23292,Phase 2
133186,Discontinued in Phase 2
94070,Approved
62795,Phase 2
170925,Phase 2
31586,Terminated
110674,Approved
79383,Investigative
162853,Phase 2
152279,Phase 2/3
138732,Approved
123390,Phase 1/2
85657,Phase 1
98447,Phase 2
11565,Phase 2
142933,Phase 2
65771,Phase 2
144803,Approved
167528,Preclinical
79813,Approved
182570,Phase 2
186105,Discontinued in Phase 3
88807,Phase 1
112378,Phase 1
90480,Approved
91402,Discontinued in Phase 1
50097,Approved
144768,Approved
8086,Approved
159293,Phase 2
43382,Phase 2
41152,Phase 1
101722,Discontinued in Phase 2
114192,Phase 2
7520,Phase 2
78803,Approved
11832,Phase 1
176300,Phase 1
12601,Phase 2
183113,Approved
78396,Phase 3
56964,Approved
191699,Phase 1
7829,Preregistration
19342,Preclinical
48083,Discontinued in Phase 3
109087,Phase 3
157614,Phase 1
56267,Approved
73662,Approved
16715,Investigative
23241,Phase 3
4045,Investigative
62805,Investigative
163932,Phase 2
114520,Phase 1
101915,Phase 2
99146,Phase 1
2130,Phase 2
8852,Approved
59058,Phase 2
31016,Terminated
141017,Approved
50734,Approved
40860,Approved
189864,Phase 2
13276,Phase 3
26497,Investigative
174933,Withdrawn from market
182815,Phase 2
88450,Phase 1
110776,Phase 1
89777,Discontinued in Phase 2
51415,Discontinued in Phase 3
147864,Phase 1
81269,Approved
165198,Phase 1/2
4358,Phase 2
40220,Phase 1
56159,Phase 2
99074,Approved
70223,Phase 1
46977,Approved
65892,Phase 2
49014,Discontinued in Phase 3
181363,Approved
93358,Phase 1
32474,Phase 1
90122,Approved
19580,Patented
46311,Clinical trial
112291,Discontinued in Phase 2
112007,Discontinued in Phase 3
23860,Investigative
134181,Phase 1/2
77523,Phase 1/2
11398,Discontinued in Phase 2
141452,Phase 3
148463,Discontinued in Phase 2
150970,Phase 1
112601,Discontinued in Phase 3
115768,Phase 1
154260,Patented
157316,Approved
68396,Approved
7984,Phase 3
88859,Phase 1
141925,Approved
84696,Phase 1/2
6338,Phase 2
100876,Approved
75162,Preclinical
186872,Phase 1
28789,Phase 1
177548,Phase 2
129259,Discontinued in Phase 3
24661,Phase 2
107485,Phase 3
58793,Phase 2
151782,Approved
185009,Phase 3
93662,Phase 2
106643,Phase 1
107135,Terminated
10735,Approved
26268,Approved
162839,Phase 1
111345,Approved
100924,Phase 2
2077,Approved
134054,Phase 1/2
190803,Approved (orphan drug)
140703,Terminated
184853,Phase 3
13072,Phase 1
82202,Approved
149911,Phase 1/2
32500,Phase 2
72099,Terminated
159377,Approved
9238,Phase 1
25203,Phase 2
168746,Approved
6968,Phase 2
60255,Phase 1/2
76129,Approved
93942,Phase 3
104843,Phase 2
161618,Approved
21887,Phase 2
18000,Phase 4
79760,Phase 1
45111,Phase 3
45279,Phase 3
87422,Phase 1
94121,Investigative
116372,Phase 2
86032,Investigative
106487,Approved
167198,Discontinued in Phase 1
31521,Phase 3
167744,Patented
174887,Phase 2
184271,Phase 2
128983,Phase 1
131253,Approved
98525,Phase 3
34610,Phase 1
2111,Phase 2
142126,Approved
53415,Approved
178997,Phase 2
40141,Phase 1
188153,Approved
34346,Investigative
167539,Phase 2
26734,Phase 1
101347,Discontinued in Phase 3
48780,Approved
15695,Phase 2
32824,Phase 1
49648,Approved
110993,Phase 1/2
31718,Approved
38099,Investigative
14700,Investigative
60835,Phase 3
8175,Approved
138501,Phase 3
56866,Phase 2
36010,Approved
176149,Approved
174747,Approved
105827,Phase 2
148127,Phase 2
111341,Phase 2
120848,Approved
39424,Discontinued in Phase 2
144932,Phase 3
119780,Phase 3
103152,Phase 2
117868,Phase 2
29866,Approved
147131,Phase 2
58016,Approved
3307,Phase 1
81260,Phase 1/2
179602,Patented
146189,Phase 2
125872,Phase 1
129217,Phase 3
19524,Investigative
58432,Phase 2
118553,Phase 4
188361,Approved
169480,Phase 1
113223,Phase 2
8357,Phase 2
182781,Phase 1
179723,Approved
169170,Phase 2
17897,Investigative
133136,Preregistration
158324,Phase 2
168433,Phase 1/2
49634,Phase 1
59941,Phase 2
2904,Discontinued in Phase 3
145915,Approved
123309,Investigative
27327,Phase 1
23865,Terminated
68483,Approved
36075,Terminated
169452,Phase 1
146378,Phase 2
124258,Phase 3
19266,Approved
168326,Approved
163568,Phase 3
18070,Phase 3
6031,Approved
24697,Phase 1
23333,Discontinued in Phase 1
118652,Terminated
55448,Phase 2
35943,Discontinued in Phase 1
109922,Approved
11166,Approved
171476,Approved
33041,Phase 1
157496,Discontinued in Phase 2
167326,Discontinued in Phase 2
63216,Patented
73117,Phase 3
119249,Phase 4
97992,Phase 2
40279,Phase 1/2
107968,Phase 2
33002,Phase 2
94546,Approved
133505,Investigative
72596,Phase 1
32350,Phase 2
156305,Phase 2
43688,Phase 3
83897,Phase 2
40633,Terminated
189973,Approved
169897,Investigative
86601,Phase 2
131843,Approved
186610,Preclinical
152471,Phase 1/2
182127,Phase 1/2
131876,Preregistration
154014,Terminated
188926,Phase 2/3
174839,Preregistration
97693,Phase 2
126688,Withdrawn from market
93264,Approved
108206,Discontinued in Phase 1
1855,Phase 2
182950,Phase 2
114904,Phase 2
171247,Phase 3
61004,Phase 1/2
140475,Terminated
23225,Approved
41831,Patented
169244,Discontinued in Phase 1
106043,Discontinued in Phase 2
67100,Patented
127363,Phase 1
76961,Approved
52466,Phase 2/3
19384,Investigative
7867,Investigative
82609,Approved
61940,Approved
36666,Approved
33996,Phase 1/2
153385,Phase 1
160189,Phase 2
164315,Phase 2
13333,Phase 1
110019,Investigative
74278,Phase 2
134483,Investigative
35554,Discontinued in Phase 2
5177,Phase 2
44213,Phase 2
120665,Phase 1
120261,Approved
65036,Phase 2
23324,Phase 2
96339,Clinical trial
43525,Phase 2
44846,Phase 2
175005,Discontinued in Phase 2
60228,Approved
182020,Phase 2
176970,Phase 2a
181228,Phase 1/2
47073,Approved
59003,Phase 2
125048,Phase 3
105747,Phase 3
60557,Phase 2
42047,Phase 2
186649,Terminated
23928,Phase 2
22061,Approved
155051,Phase 2
110879,Approved
42102,Phase 3
25126,Preclinical
176584,Discontinued in Phase 1
83240,Phase 2
29576,Approved
20096,Phase 1
185585,Preclinical
124939,Approved
106638,Phase 1
188654,Approved
121127,Approved
121962,Discontinued in Phase 2
34290,Phase 1
160645,Phase 2
81448,Phase 2
138999,Approved
99459,Phase 1
149266,Phase 1
161823,Discontinued in Phase 1
186328,Phase 2
41061,Phase 2
109372,Approved
125501,Approved
73855,Discontinued in Phase 3
136748,Phase 1
187177,Phase 3
1522,Approved
160686,Phase 2
148846,Phase 2
186631,Phase 1
115431,Phase 1/2
23828,Terminated
35325,Investigative
82898,Phase 2
13944,Phase 2
53307,Phase 2
35964,Phase 2
112562,Discontinued in Phase 2
86410,Phase 2
19622,Approved
141500,Phase 3
106137,Terminated
81966,Approved
161559,Phase 2
119698,Phase 2
142131,Phase 2
28787,Phase 1
84994,Phase 1
166879,Phase 1
165659,Preclinical
158776,Approved
180953,Phase 1
70600,Phase 3
66235,Phase 1
97696,Phase 2
104162,Phase 3
87835,Phase 1/2
92307,Approved
113815,Phase 2
60826,Phase 1
62842,Discontinued in Phase 2
132654,Approved
19440,Approved
138750,Phase 2
136731,Phase 1/2
21931,Phase 1
106737,Phase 1
