ID,Prediction
81380,Approved
100030,Phase 2
173194,Approved
112192,Phase 1
31411,Investigative
143901,Approved
146745,Phase 2
11807,Phase 2
191831,Approved
157560,Approved
163985,Phase 2
161186,Phase 2
148189,Phase 2
165887,Patented
1230,Investigative
2750,Approved
166734,Phase 2
45995,Phase 2
117127,Approved
173838,Phase 1
121403,Phase 2
5827,Investigative
16059,Phase 1
111443,Approved
125642,Approved
146545,Phase 2
68362,Approved
67556,Phase 2
16472,Phase 1
172484,Approved
5971,Phase 1
25898,Approved
89233,Phase 2
69825,Phase 1
148668,Phase 2
106500,Phase 2
106428,Investigative
47817,Phase 2
130635,Preclinical
95980,Phase 2
21644,Approved
125590,Investigative
46164,Phase 2
163086,Phase 3
87110,Phase 2
39768,Phase 1
175269,Phase 3
171885,Phase 2
109864,Approved
116111,Phase 3
100762,Investigative
123168,Approved
46352,Terminated
58155,Phase 1
175184,Approved
165931,Phase 2
178330,Phase 2
88180,Discontinued in Phase 2
184315,Phase 2
96905,Phase 2
125209,Approved
148376,Approved
171205,Phase 2
11163,Approved
138802,Approved
162138,Approved
106748,Approved
134190,Phase 2
50343,Approved
47905,Approved
100987,Phase 2
69311,Approved
135886,Phase 1/2
34437,Phase 2
174728,Phase 2
42624,Phase 2
78404,Approved
155814,Discontinued in Phase 2
67632,Phase 2
141108,Phase 2
76853,Phase 2
119000,Phase 2
138444,Withdrawn from market
80222,Approved
82166,Approved
4702,Investigative
138551,Approved
63233,Phase 2
18194,Phase 3
40300,Phase 2
191977,Approved
183888,Phase 1/2
20181,Approved
52832,Phase 1
173814,Approved
139316,Phase 1
82056,Phase 2
46774,Approved
176644,Phase 1
47522,Phase 1
98134,Phase 2
1323,Approved
137449,Phase 2
33430,Approved
139438,Approved
119922,Approved
9850,Phase 1
190059,Approved
167559,Terminated
146028,Phase 2
84576,Phase 3
76384,Phase 2
57775,Phase 1
115605,Approved
30007,Terminated
113045,Phase 3
7465,Investigative
6859,Phase 1
131228,Approved
131826,Phase 2
43387,Phase 2
91029,Phase 3
11886,Phase 2
72282,Investigative
94133,Phase 2
75059,Phase 2
58377,Phase 2
181056,Phase 1
162580,Preclinical
45088,Phase 2
74586,Approved
59374,Phase 2
82900,Phase 2
161473,Discontinued in Phase 2
70353,Phase 2
75331,Phase 1
71457,Phase 1
60260,Phase 2
60580,Phase 2
9757,Approved
148029,Phase 2
116747,Approved
13887,Phase 1
111496,Phase 1
99661,Phase 1
58195,Phase 1
119913,Phase 1
83930,Approved
166412,Phase 2
12065,Phase 2
141056,Approved
182743,Approved
168517,Phase 2
114115,Phase 2
6869,Phase 2
109482,IND submitted
80153,Approved
189515,Approved
176571,Phase 3
150780,Phase 1
86706,Phase 2
80897,Approved
1493,Approved
77665,Terminated
79221,Phase 2
26223,Approved
45741,Phase 2
168946,Discontinued in Phase 2
11031,Approved
13393,Patented
44321,Phase 3
879,Phase 3
117154,Phase 2
15859,Phase 2
66574,Phase 2
73987,Phase 2
157757,Phase 1
186925,Phase 1
130532,Phase 1
120266,Phase 1
79828,Phase 1
122013,Phase 2
125144,Phase 1
108452,Investigative
185904,Phase 2
35879,Terminated
158045,Phase 2
160847,Phase 1
181708,Phase 1
172403,Phase 1/2
98557,Phase 2
148190,Investigative
74950,Phase 2
113545,Phase 2
59598,Phase 2
15615,Phase 1
93533,Phase 2
98751,Phase 1
59052,Phase 2
44200,Phase 3
6376,Investigative
94883,Phase 2
127998,Phase 2
165293,Phase 2
42754,Phase 2
156423,Investigative
71110,Approved
46015,Phase 2
83936,Investigative
108300,Phase 2
1575,Phase 2
118074,Approved
22141,Phase 2
47304,Patented
29774,Terminated
159900,Approved
165534,Approved
149213,Phase 2
144896,Phase 2
95005,Phase 2
57524,Phase 2
181648,Investigative
94430,Approved
159148,Approved
123911,Approved
38928,Phase 2
72118,Phase 2
148187,Phase 2
91422,Approved
90916,Withdrawn from market
151462,Approved
1300,Approved
52392,Approved
11150,Approved
105984,Phase 1
50522,Approved
94464,Phase 2
115717,Phase 2
143980,Phase 1
58258,Phase 2
117534,Phase 2
178319,Phase 2
166763,Approved
28488,Discontinued in Phase 2
116050,Phase 2
180564,Preclinical
144705,Discontinued in Phase 2
179027,Phase 2
185967,Approved
171883,Phase 1/2
185824,Phase 1
90829,Phase 1
37594,Discontinued in Phase 2
43577,Phase 2
31712,Investigative
119159,Approved
30981,Phase 2
109653,Phase 2
98210,Phase 3
79275,Phase 2
17289,Phase 1/2
148191,Investigative
178143,Phase 2
28575,Phase 2
138578,Approved
101772,Phase 2
50659,Approved
36929,Phase 1
154193,Phase 2
146408,Phase 1/2
17100,Phase 2
112278,Discontinued in Phase 3
136310,Phase 1/2
192066,Approved
173912,Approved
93813,Phase 2
47225,Phase 1
157842,Phase 2
79873,Approved
20150,Phase 2
95411,Phase 2
167116,Terminated
161720,Phase 2
73456,Approved
122896,Patented
146437,Investigative
116231,Phase 2
162910,Phase 1
55639,Phase 2
85131,Phase 3
139599,Phase 2
19875,Phase 1
25414,Phase 2
155600,Approved
78438,Preclinical
175687,Phase 3
81070,Phase 1
145007,Phase 2
806,Phase 2
123645,Phase 1/2
112920,Discontinued in Phase 3
25943,Patented
143948,Phase 1
95796,Phase 3
141100,Approved
67558,Approved
148165,Phase 3
185512,Phase 2
134596,Phase 2
176984,Phase 2
11241,Phase 3
182333,Phase 1
191186,Phase 1/2
127876,Withdrawn from market
109357,Phase 2
28167,Approved
88341,Approved
38401,Phase 2
50750,Phase 2
55746,Phase 2
188970,Approved
96538,Phase 2
185484,Phase 2
133168,Phase 1
125436,Approved
147926,Phase 3
96589,Approved
191209,Phase 3
33804,Approved
108183,Phase 2
98637,Phase 2
185757,Phase 2
141874,Approved
188886,Phase 2
159924,Approved
43107,Phase 2
159514,Phase 2
104868,Discontinued in Phase 2
152272,Approved
32786,Phase 2
128934,Phase 2
135080,Approved
173179,Investigative
100847,Approved
24534,Phase 2
156642,Phase 2
114629,Phase 2
2896,Phase 2
168780,Preclinical
141619,Approved
17978,Phase 3
154593,Phase 3
82940,Approved
6079,Investigative
122828,Phase 1
41036,Discontinued in Phase 2
32759,Phase 2
110359,Phase 2
53956,Phase 2
131809,Approved
141678,Approved
121681,Approved
116529,Approved
119521,Phase 2
148702,Phase 2
6781,Investigative
108457,Phase 1
129943,Approved
84469,Phase 2
42430,Phase 1
127133,Phase 2
120449,Phase 1/2
10391,Phase 2
124232,Phase 2
154095,Phase 2
21222,Phase 2
80958,Phase 2
8529,Phase 3
117010,Phase 2
190714,Phase 2
82764,Approved
58453,Phase 2
975,Phase 2
16921,Phase 1
34099,Phase 2
94981,Phase 2
144031,Phase 1
118911,Discontinued in Phase 3
136669,Phase 3
33702,Phase 2
50129,Phase 2
2219,Preclinical
12631,Approved
115511,Phase 2
64381,Approved
42180,Phase 2
34721,Phase 2
77176,Approved
132988,Approved
129849,Phase 2
73201,Phase 2
78668,Phase 2
3980,Phase 2
32150,Phase 2
149454,Phase 3
192083,Phase 2
104290,Phase 2
1744,Approved
85182,Phase 1
71656,Phase 1
94491,Phase 2
153131,Phase 1
77159,Phase 2
135970,Phase 1/2
65285,Terminated
177699,Phase 2
53603,Phase 2
75863,Approved
121851,Phase 2
118356,Phase 2
26498,Phase 1
48381,Approved
79450,Approved
190262,Phase 2
120676,Phase 3
86963,Phase 1
66584,Approved
185843,Phase 2
6629,Investigative
183933,Approved
139641,Approved
133277,Discontinued in Phase 2
120720,Approved
71650,Phase 2
96252,Phase 2
145810,Phase 2
90074,Approved
38920,Phase 1/2
127260,Phase 3
88840,Patented
63612,Approved
94583,Phase 2
79249,Phase 1
186081,Terminated
190395,Phase 2
128180,Approved
16454,Phase 2
80376,Phase 2
167353,Discontinued in Phase 2
122253,Phase 2
8159,Approved
61810,Withdrawn from market
132590,Phase 3
181107,Phase 1
149714,Phase 3
6641,Phase 1
111077,Phase 2
60247,Phase 1
169649,Phase 3
86700,Terminated
122634,Phase 2
110258,Phase 2
157099,Approved
181367,Phase 1
138128,Phase 1
68967,Approved
19230,Discontinued in Phase 2
52398,Phase 2
127373,Phase 2
153063,Approved
171644,Approved
151793,Approved
38270,Phase 2
45379,Phase 2
126903,Approved
29170,Approved
108547,Phase 2
2945,Phase 1
120544,Approved
157520,Phase 1
45039,Phase 3
166853,Phase 2
81504,Approved
67998,Phase 2
27454,Investigative
86929,Phase 1
61364,Phase 1/2
58798,Patented
164110,Phase 1/2
58873,Phase 2
87289,Discontinued in Phase 2
142914,Phase 1/2
31040,Phase 2
163826,Phase 1
65075,Phase 2
183796,Discontinued in Phase 2
7120,Phase 1
180874,Phase 2
170343,Phase 2
89235,Phase 2
55435,Phase 2
96886,Phase 2
124515,Phase 2
318,Phase 2
33275,Approved
89355,Phase 2
74563,Approved
134965,Approved
98673,Phase 2
136273,Phase 2
34704,Phase 2
160775,Phase 1
166655,Approved
175749,Phase 3
106447,Phase 2
137776,Phase 1
6339,Phase 1
79960,Phase 2
44658,Phase 3
117995,Phase 2
159166,Approved
45362,Phase 3
56043,Phase 2
13102,Patented
186002,Phase 1
156378,Phase 2
151593,Approved
152228,Investigative
148324,Phase 3
13748,Phase 1
116655,Phase 2
131909,Approved
145013,Phase 2
131600,Approved
22532,Approved
142775,Phase 2
107870,Approved
142420,Phase 1
129417,Phase 2
25199,Phase 2
153442,Phase 1
88059,Phase 1
1358,Approved
175589,Approved
45056,Phase 3
6459,Phase 2
166202,Phase 2
183428,Approved
88626,Approved
67273,Approved
96834,Phase 2
128746,Phase 1
57964,Phase 2
135887,Phase 1/2
57969,Phase 1
176756,Phase 3
150476,Phase 2
173866,Phase 2
110242,Phase 1/2
144650,Phase 2
13319,Approved
45238,Phase 2
45406,Phase 2
128463,Phase 2
1144,Approved
109802,Discontinued in Phase 2
94346,Phase 1
30708,Approved
142290,Approved
67618,Phase 2
170411,Phase 1
170817,Phase 2
92000,Approved
35319,Approved
116273,Phase 1
8078,Discontinued in Phase 2
186675,Investigative
185671,Phase 1
29126,Investigative
11924,Phase 2
92617,Approved
177481,Phase 2
171865,Phase 2
45397,Phase 2
63659,Approved
125884,Phase 3
71539,Investigative
84510,Phase 3
4170,Phase 1
8777,Approved
85488,Approved
31212,Phase 1/2
13879,Approved
172050,Phase 1/2
72336,Phase 1/2
172252,Investigative
110212,Phase 1
25515,Phase 2
63881,Approved
56838,Approved
82099,Approved
166629,Investigative
66606,Phase 2
61843,Approved
175718,Phase 2
31923,Phase 1
49996,Phase 2
33853,Phase 2
59676,Phase 2
37089,Phase 2
142934,Phase 2
96622,Phase 2
147356,Phase 2
6813,Phase 1
20996,Phase 2
119570,Phase 2
139864,Phase 1
45884,Phase 2
172563,Phase 1
139278,Phase 2
153076,Phase 2
154800,Phase 3
124750,Patented
64297,Approved
126290,Investigative
57457,Approved
80441,Approved
148755,Phase 1/2
30923,Phase 2
123190,Phase 1
156755,Approved
32003,Phase 2
172522,Phase 1
61504,Phase 2
56962,Approved
115525,Phase 2
1163,Phase 1
127095,Phase 2
75972,Phase 2
33962,Phase 2
170849,Phase 4
158192,Phase 1
16069,Patented
25138,Approved
94522,Investigative
76960,Phase 2
92592,Phase 3
46356,Investigative
117583,Approved
77845,Investigative
136243,Phase 2
187698,Phase 1
145094,Phase 2
48180,Phase 2
104609,Phase 1
122519,Approved
106354,Phase 2
53596,Phase 2
65152,Phase 2
103689,Discontinued in Phase 1
46003,Phase 2
88545,Phase 1
77616,Phase 2
63563,Approved
73675,Phase 2
95161,Phase 2
42417,Phase 2
100092,Phase 2
46659,Investigative
135223,Approved
118412,Phase 2
14428,Phase 1
28833,Investigative
62532,Phase 2
69109,Approved
68108,Approved
177485,Phase 2
63384,Approved
150454,Investigative
82062,Approved
185789,Phase 1
81739,Phase 2
61734,Approved
22719,Terminated
55957,Phase 3
24596,Phase 2
11342,Phase 2
133918,Phase 1
104396,Phase 2
77076,Approved
132708,Approved
25262,Phase 2
70176,Phase 1
77070,Phase 2
179769,Phase 2
4747,Investigative
96522,Phase 2
163507,Phase 2
79112,Phase 2
10817,Approved
41653,Phase 3
58838,Approved
85828,Approved
117869,Phase 2
191769,Phase 1
185367,Approved
115616,Phase 3
151933,Phase 1
2051,Approved
6164,Phase 1
133862,Phase 1
41170,Investigative
164392,Phase 2
7342,Terminated
104083,Phase 1/2
101636,Phase 2
44835,Phase 2
191074,Phase 1
75798,Phase 2
173345,Investigative
76040,Phase 2
74462,Phase 2
117573,Phase 2
16818,Phase 1
8290,Phase 3
94435,Approved
94642,Phase 2
128061,Phase 1
123642,Approved
92898,Phase 2
78051,Phase 2
9284,Approved
191305,Investigative
37694,Phase 1
102653,Phase 1
142774,Phase 2
97125,Phase 2
145261,Investigative
26516,Phase 1
159284,Approved
78627,Phase 2
91133,Phase 1
69541,Approved
157039,Phase 2
157421,Phase 2
144981,Phase 3
73143,Phase 2
67929,Approved
111539,Approved
20744,Phase 3
132486,Approved
190296,Approved
106835,Phase 2
29177,Preclinical
191642,Phase 1
95952,Investigative
169636,Approved
145667,Phase 1/2
83115,Approved
157074,Approved
108403,Phase 1
149258,Phase 2
79305,Phase 2
22443,Phase 2
121404,Phase 2
159864,Approved
133904,Phase 1
173165,Phase 2
58123,Phase 2
50800,Approved
124221,Approved
30830,Phase 2
187654,Phase 1
94551,Phase 2
7204,Investigative
20603,Phase 2
38430,Approved
20186,Phase 2
42920,Approved
187630,Phase 1
144600,Phase 2
134923,Approved
187021,Phase 1
134545,Patented
48153,Phase 2
22506,Phase 3
40021,Approved
22424,Phase 1
73931,Phase 2
38,Phase 4
121135,Phase 2
144155,Phase 1
105074,Phase 1
10886,Phase 2
151314,Approved
50398,Phase 2
12774,Phase 1
136618,Phase 1/2
19366,Phase 2
136188,Phase 1
84631,Approved
189220,Phase 2
168715,Phase 2
111251,Approved
73108,Phase 2
52846,Phase 2
23180,Terminated
43932,Phase 2
96103,Phase 2
44151,Phase 2
9386,Phase 2
152532,Approved
187571,Phase 2
66729,Approved
134906,Approved
155832,Phase 2
95804,Phase 2
106199,Phase 2
145997,Phase 3
85416,Approved
73209,Phase 2
191675,Phase 1
134875,Approved
162221,Approved
188899,Phase 2
48226,Phase 2
166054,Phase 1
2353,Approved
7283,Phase 2
141829,Approved
161029,Phase 2
135005,Approved
126126,Investigative
46589,Phase 2
14783,Phase 2
60250,Phase 2
16331,Phase 2
76527,Phase 2
69375,Phase 2
42887,Phase 2
108903,Phase 1
44358,Phase 2
138478,Phase 1
16227,Patented
153294,Phase 3
97964,Phase 2
126384,Phase 3
39628,Phase 2
127431,Approved
3458,Phase 1
152074,Approved
178141,Phase 2
6752,Phase 2
140580,Terminated
95117,Investigative
41652,Phase 3
89873,Phase 2
43166,Approved
102807,Investigative
186368,Approved
191937,Approved
83079,Approved
167227,Approved
56302,Approved
136132,Phase 1
33113,Preclinical
91883,Discontinued in Phase 1
78010,Approved
127289,Approved
47207,Investigative
133422,Terminated
4579,Approved
73942,Approved
37206,Approved
88030,Discontinued in Phase 2
166752,Phase 2
60032,Phase 1
46191,Phase 2
22235,Phase 1
142961,Phase 1/2
52152,Phase 1
87261,Discontinued in Phase 3
32923,Phase 2
21422,Phase 1
37948,Phase 2
43192,Approved
117877,Phase 2
26263,Phase 2/3
153323,Phase 1
181027,Phase 2
156061,Terminated
97856,Phase 3
89337,Phase 2
102213,Investigative
66643,Approved
127563,Phase 2
1332,Approved
55791,Approved
174320,Investigative
28182,Phase 3
42799,Phase 2
109585,Investigative
44185,Phase 2
29727,Discontinued in Phase 1
70110,Phase 2
57538,Patented
94390,Phase 2
55812,Approved
73423,Phase 2
16083,Patented
42970,Phase 3
168524,Phase 2
18328,Terminated
55490,Phase 1
78320,Approved
47844,Approved
177147,Phase 3
182862,Phase 2
86102,Phase 1
17318,Phase 2
15102,Phase 1
124422,Approved
138533,Withdrawn from market
40313,Phase 2
8798,Phase 1
35805,Investigative
87785,Phase 1
174363,Phase 3
177526,Phase 2
117176,Phase 2
92781,Phase 2
103958,Preclinical
3914,Phase 2
157586,Approved
37649,Phase 1
11524,Phase 2
163267,Approved
24598,Phase 2/3
75597,Phase 2
99246,Phase 2
113131,Approved
162340,Phase 3
106787,Approved
103099,Approved
150893,Phase 1
157745,Phase 1
3331,Phase 1
124722,Approved
70991,Phase 2
11232,Approved
77795,Discontinued in Phase 1
156413,Terminated
35969,Terminated
169192,Discontinued in Phase 2
117916,Phase 2
8184,Approved
62171,Phase 2
121482,Phase 2
13914,Patented
1027,Approved
22564,Investigative
96893,Approved
170901,Phase 2
42034,Patented
42220,Phase 1
146631,Investigative
161060,Approved
171802,Phase 2
107597,Approved
63284,Approved
41499,Phase 1
178857,Phase 2
184904,Approved
11520,Phase 2
174718,Phase 1
4325,Phase 1
138926,Phase 2
30916,Approved
30655,Investigative
61203,Phase 1/2
127107,Phase 2
13162,Phase 2
178188,Phase 3
68005,Approved
79902,Terminated
108244,Phase 2
125019,Approved
141890,Phase 1
3806,Phase 2
11878,Phase 2
77673,Phase 2
112051,Discontinued in Phase 2
147041,Phase 2
17779,Phase 1
36533,Phase 2
42091,Patented
167963,Preclinical
105470,Preclinical
106810,Phase 2
135832,Phase 1/2
148239,Phase 2
71529,Phase 1
165192,Phase 2
73446,Approved
132172,Phase 1
111158,Patented
115241,Phase 2
120517,Terminated
1034,Approved
35567,Phase 2
61021,Phase 1
104853,Discontinued in Phase 2/3
49727,Phase 2
56618,Phase 1
62632,Phase 2
92618,Phase 2
91,Phase 1
176133,Phase 3
162117,Terminated
62234,Phase 1
94383,Approved
50330,Phase 2
173262,Investigative
100959,Investigative
174225,Approved
135190,Approved
39573,Phase 2
28709,Phase 2
59122,Phase 2
183344,Terminated
84118,Phase 2
45906,Phase 3
49296,Phase 1
99909,Phase 2
70927,Phase 2
32832,Phase 1
11966,Phase 2
159586,Investigative
180999,Phase 2
191867,Approved
154624,Phase 3
35545,Investigative
54278,Phase 2
91968,Approved
23712,Phase 2
4011,Phase 1
139522,Withdrawn from market
84803,Phase 3
64567,Approved
118034,Approved
99509,Phase 2
110670,Phase 2
121779,Approved
106313,Phase 1
189959,Phase 2
117319,Phase 2
146956,Phase 3
14414,Phase 1
71928,Approved
186797,Phase 3
79734,Terminated
140718,Terminated
38567,Phase 2
189575,Phase 2
386,Phase 2
159837,Investigative
153774,Phase 2
136173,Phase 1
173265,Phase 1
102027,Approved
92914,Approved
40056,Approved
127191,Approved
25175,Phase 2
123358,Patented
122218,Patented
165827,Patented
59993,Phase 2
115033,Phase 1
130888,Phase 2
24168,Phase 2
78197,Phase 2
120483,Discontinued in Phase 2
167327,Preclinical
91038,Phase 1
78193,Phase 2
80501,Phase 2
95389,Approved
54348,Phase 2
32001,Phase 2
148493,Approved
142460,Phase 2
103589,Discontinued in Phase 1
52974,Phase 1
84858,Phase 3
24013,Terminated
70742,Phase 2
112161,Phase 1
148076,Phase 3
97528,Discontinued in Phase 1/2
79245,Phase 2
152833,Phase 2
53604,Phase 2
83496,Approved
24146,Phase 2
182723,Phase 3
22675,Phase 2
63087,Approved
119903,Approved
23615,Phase 3
10613,Phase 2
187619,Phase 1
150432,Phase 1/2
163734,Phase 2
22363,Phase 2
119363,Approved
47838,Approved
95292,Phase 2
179591,Phase 2
153169,Investigative
65192,Phase 2
122829,Phase 1
122562,Phase 1
158260,Phase 1/2
164947,Phase 2
32171,Phase 2
695,Approved
162543,Phase 2
159093,Approved
163692,Phase 3
40000,Phase 2
42128,Phase 3
74551,Approved
8695,Clinical trial
30541,Phase 2
23290,Terminated
125314,Phase 2
189747,Approved
156492,Phase 2
81386,Approved
32583,Phase 1
38566,Phase 3
80270,Phase 1
46913,Investigative
185489,Phase 1
184360,Approved
76478,Phase 2
113552,Approved
117374,Phase 2
77796,Phase 1
117616,Phase 2
175421,Phase 2
144424,Investigative
52567,Phase 1
188343,Approved
88149,Approved
118143,Approved
43099,Phase 3
163335,Approved
41404,Approved
53895,Phase 2
184402,Phase 2
176000,Phase 2
187339,Terminated
58781,Phase 1
62488,Discontinued in Phase 1
43634,Phase 2
43134,Approved
129002,Phase 3
182818,Phase 1
125260,Approved
94315,Phase 2
131589,Approved
27887,Phase 2
131618,Approved
57835,Phase 2
56104,Approved
171926,Phase 2
104293,Phase 2
61551,Phase 2
129924,Phase 3
112090,Phase 1
49922,Phase 2
148067,Phase 2
178005,Terminated
151383,Approved
182394,Approved
17325,Patented
25347,Phase 2
150162,Phase 2
74827,Phase 1
121664,Approved
2428,Approved
160330,Phase 2
183032,Phase 1
155510,Phase 1/2
126545,Phase 2
16710,Phase 1
126178,Phase 1
28884,Approved
141529,Phase 1
149340,Phase 1/2
15278,Phase 2
126615,Approved
90023,Approved
16015,Approved
3552,Discontinued in Phase 2
62734,Phase 2
57149,Approved
143304,Phase 2
133977,Preclinical
170059,Phase 2/3
115188,Phase 3
129298,Approved
178112,Phase 2
147943,Phase 2
92514,Approved
78780,Phase 2
82691,Approved
181160,Phase 1
42423,Approved
142263,Phase 2
99557,Phase 2
19103,Approved
141942,Approved
186987,Approved
91783,Phase 2
164453,Phase 2
29512,Phase 2
34517,Approved
92279,Phase 2
48159,Phase 2
60198,Patented
13295,Patented
118424,Approved
87596,Approved
103259,Approved
69492,Phase 2
189212,Phase 2
187300,Phase 1
68161,Phase 3
75246,Preclinical
64789,Phase 2
173807,Phase 3
174776,Phase 2
123728,Approved
108947,Phase 3
84770,Approved
119449,Phase 2
110148,Phase 2
20449,Phase 2
31719,Terminated
178462,Phase 2
120716,Discontinued in Phase 2
72895,Phase 2
99106,Approved
67183,Phase 1
42616,Phase 2
76644,Phase 2
179253,Phase 2
21702,Approved
71372,Phase 2
71654,Phase 4
130148,Phase 2
7918,Phase 1
97979,Phase 1/2
40867,Investigative
118443,Phase 2
134019,Phase 1/2
54103,Phase 1
45335,Phase 2
72675,Phase 3
122063,Approved
112900,Phase 1
74911,Phase 1
19279,Investigative
54867,Phase 2
16420,Patented
163090,Discontinued in Phase 1
146229,Approved
169546,Approved
136419,Approved
141673,Phase 1
32009,Phase 2
189981,Approved
85209,Approved
40831,Phase 2
107488,Approved
60468,Phase 2
190690,Phase 2
15348,Approved
17168,Approved
67133,Phase 2
38926,Phase 2
172887,Phase 1
136534,Phase 1/2
137724,Phase 1
144176,Clinical trial
191499,Phase 2
92757,Phase 3
121159,Phase 2
124496,Phase 2
9429,Phase 2
8892,Phase 2
188615,Phase 2
80843,Approved
45498,Phase 3
151089,Phase 1
65979,Phase 2
147308,Phase 2
100660,Terminated
183657,Approved
17883,Phase 2
134373,Phase 2
65212,Phase 2
78883,Phase 2
172341,Phase 1
122706,Approved
38191,Phase 2
128835,Approved
74520,Phase 3
163570,Approved
98592,Discontinued in Phase 1/2
83969,Approved
68994,Approved
176398,Phase 2
149802,Phase 3
30633,Phase 1
10609,Approved
43690,Phase 2
115601,Phase 2
163245,Phase 2
4017,Phase 1
126732,Approved
32458,Phase 2
68644,Phase 2
145858,Phase 3
69016,Phase 2
81262,Phase 2
116492,Phase 2
70876,Phase 1/2
110607,Phase 1
97488,Phase 2
147458,Phase 2
23474,Approved
43386,Phase 3
154745,Phase 3
168175,Approved
159484,Phase 2
178321,Phase 2
162083,Approved
169217,Preclinical
154561,Phase 3
15154,Approved
175092,Phase 3
130835,Phase 2
8118,Discontinued in Phase 3
125257,Approved
160602,Phase 2
55943,Approved
20899,Terminated
180163,Preclinical
53392,Phase 2
66987,Phase 2
103710,Approved
188494,Phase 2
140152,Phase 1
16446,Phase 1
151760,Phase 2/3
129903,Phase 2
137556,Phase 1
40813,Phase 2
143106,Phase 2
136739,Phase 3
52188,Approved
99306,Phase 2
113189,Approved
129665,Approved
17512,Phase 2
108013,Approved
73878,Approved
152244,Phase 3
114393,Phase 2
182068,Phase 1
67309,Approved
39070,Phase 1/2
53461,Phase 2
163169,Phase 2
117997,Phase 3
32730,Phase 1
189020,Approved
99979,Phase 1
140547,Investigative
2736,Phase 2
43910,Phase 2
76324,Approved
136131,Phase 1
90312,Approved
22786,Phase 2
149190,Phase 3
170834,Phase 2
145780,Phase 2
54346,Phase 2
14745,Phase 1
97351,Phase 1
49526,Phase 2
85390,Approved
65712,Phase 2
43921,Phase 3
38559,Approved
43579,Phase 2
140534,Approved
103883,Phase 1/2
47864,Phase 2
146711,Phase 2
65254,Phase 2
43128,Investigative
141297,Phase 1
40701,Phase 2
117504,Approved
79893,Phase 1
101390,Phase 2
91678,Preclinical
14790,Phase 1
111304,Phase 1
6280,Approved
65145,Discontinued in Phase 1
129585,Approved
70083,Phase 2
80936,Phase 2
125948,Phase 2
24324,Approved
176711,Approved
121881,Patented
157800,Approved
112297,Discontinued in Phase 2
161117,Approved
179481,Phase 2
110504,Phase 2
43301,Terminated
84446,Phase 2
10632,Phase 2
170806,Phase 2
21304,Phase 2
149660,Approved
161010,Phase 2
156240,Phase 2
126209,Investigative
113991,Phase 2
8530,Phase 2
35374,Phase 2
29327,Phase 2
145580,Phase 3
20268,Approved
50221,Phase 2
56498,Approved
66959,Approved
111421,Patented
40554,Phase 2
70848,Investigative
26553,Phase 1
124751,Patented
131230,Approved
119261,Phase 2
116870,Phase 2
171984,Approved
15506,Patented
182070,Phase 3
112375,Discontinued in Phase 2
44154,Phase 2
164851,Phase 2
143036,Phase 2
56515,Phase 2
46068,Phase 2
19877,Phase 3
91139,Phase 3
23476,Terminated
101868,Phase 2
53774,Approved
97227,Phase 3
6768,Phase 1
60702,Patented
175728,Approved
79057,Phase 2
48537,Approved
46673,Investigative
57233,Phase 1
81437,Approved
38789,Approved
85150,Approved
136341,Phase 3
80855,Approved
82330,Approved
115934,Phase 2
132380,Phase 1
6307,Approved
100448,Phase 1
78251,Phase 2
122663,Phase 1
87332,Discontinued in Phase 3
179700,Phase 2
44684,Phase 2
133943,Patented
88380,Approved
91745,Phase 2
32999,Phase 1
125009,Phase 2
163655,Approved
48681,Phase 3
102052,Approved
34831,Phase 1
61611,Phase 4
180293,Approved
94819,Approved
191042,Phase 1/2
151741,Approved
26656,Phase 2
73730,Approved
175524,Phase 3
34115,Phase 2
45044,Phase 2
167882,Phase 1
79001,Phase 2
164130,Phase 1
67963,Phase 2
172703,Phase 2
11723,Phase 2
189127,Phase 2
35011,Phase 2
44502,Phase 2
132867,Phase 3
183462,Approved
178552,Phase 1
189158,Phase 2
103638,Phase 1/2
59766,Phase 2
21710,Phase 2
180784,Phase 1
6299,Phase 1
42375,Phase 3
26451,Phase 1
50437,Approved
166567,Phase 1/2
123597,Approved
124327,Phase 1
153025,Approved
80205,Approved
150029,Phase 1
84071,Approved
172680,Phase 1/2
139262,Approved
2823,Phase 3
116901,Phase 2
148313,Phase 1
5320,Phase 1
188384,Phase 3
57261,Phase 1
55625,Discontinued in Phase 2
17108,Phase 2
114272,Approved
93156,Approved
23185,Approved
104821,Phase 2
71182,Approved
5587,Approved
174062,Approved
29530,Phase 2
55740,Approved
21792,Phase 2
71783,Phase 2
161790,Investigative
117313,Phase 2
13591,Approved
73686,Approved
93320,Phase 2
166795,Phase 2
16643,Patented
51187,Approved
61947,Investigative
189898,Phase 2
75837,Approved
60642,Phase 2
165340,Phase 2
124730,Approved
148214,Phase 2
152974,Approved
89305,Phase 2
28561,Phase 2
131137,Phase 2
105174,Investigative
51647,Phase 2
109436,Phase 2
82659,Phase 1
144760,Clinical trial
189321,Phase 3
158630,Phase 3
101570,Approved
48749,Phase 3
63385,Approved
28307,Phase 2
86350,Approved
78016,Phase 2
132277,Approved
101206,Discontinued in Phase 3
52232,Phase 2
131798,Phase 2
85860,Approved
534,Phase 2
164474,Phase 2
16684,Approved
29485,Approved
86390,Phase 2
149059,Phase 2
158145,Discontinued in Phase 2
178417,Patented
131552,Investigative
129857,Phase 2
55790,Approved
184311,Approved
169183,Approved
107975,Phase 2
